global_step,local_step,raw_action_min,raw_action_max,action_0,action_1,action_2,action_3,action_4,action_5,action_6,expected_dx_m,expected_dy_m,expected_dz_m,expected_rx_rad,expected_ry_rad,expected_rz_rad,demo_err_max,live_err_max,live_reward,live_done,live_truncated,action_changed_by_safety,demo_delta_action_0,demo_delta_action_1,demo_delta_action_2,demo_delta_action_3,demo_delta_action_4,demo_delta_action_5,live_delta_action_0,live_delta_action_1,live_delta_action_2,live_delta_action_3,live_delta_action_4,live_delta_action_5
150,150,-0.5660907626152039,0.08669539541006088,0.06121993064880371,-0.2792738378047943,-0.13165175914764404,-0.5660907626152039,0.08669539541006088,-0.10917524993419647,0.0,0.0011019586818292737,-0.005026929080486298,-0.0023697316646575928,-0.005660907365381718,0.0008669539238326252,-0.0010917524341493845,2.2643632888793945,0.22454595565795898,0.0,False,False,False,0.03401107341051102,-0.15515214204788208,-0.07313986867666245,-2.830454111099243,0.433476984500885,-0.5458762645721436,0.01824316196143627,-0.10072440654039383,-0.08795244991779327,-0.48273584246635437,0.038588736206293106,0.11537070572376251
151,151,-0.4178197383880615,0.09117871522903442,0.09117871522903442,-0.16702860593795776,-0.07283985614776611,-0.4178197383880615,0.03959844633936882,-0.08957494050264359,0.0,0.0016412168042734265,-0.003006514860317111,-0.0013111173175275326,-0.004178197123110294,0.00039598444709554315,-0.0008957493701018393,1.671278953552246,0.3203566372394562,0.0,False,False,False,0.05065484344959259,-0.09279367327690125,-0.040466587990522385,-2.0890986919403076,0.1979922503232956,-0.4478747248649597,0.0117090018466115,-0.2033081352710724,-0.07999440282583237,-0.09746309369802475,0.05019216984510422,-0.39134567975997925
152,152,-0.19605739414691925,0.11633038520812988,0.11633038520812988,-0.05766525864601135,-0.11525675654411316,-0.19605739414691925,0.04037556052207947,-0.12877421081066132,0.0,0.0020939467940479517,-0.0010379746090620756,-0.002074621617794037,-0.0019605739507824183,0.0004037556063849479,-0.0012877420522272587,0.784229576587677,0.2804642915725708,0.0,False,False,False,0.0646279975771904,-0.03203625604510307,-0.06403153389692307,-0.9802869558334351,0.20187781751155853,-0.6438710689544678,0.03378093242645264,-0.020263096317648888,-0.028239358216524124,-0.2992745041847229,-0.09365712851285934,0.1516900658607483
153,153,-0.18447546660900116,0.0360875204205513,-0.009834766387939453,-0.14146119356155396,-0.11493638157844543,-0.18447546660900116,0.0360875204205513,-0.065625861287117,0.0,-0.00017702578043099493,-0.002546301344409585,-0.002068854868412018,-0.0018447546754032373,0.0003608751867432147,-0.0006562586058862507,0.7379018664360046,0.2788389325141907,0.0,False,False,False,-0.0054637594148516655,-0.0785895586013794,-0.06385354697704315,-0.922377347946167,0.1804376244544983,-0.3281293213367462,0.08970250934362411,-0.08641183376312256,-0.07834617048501968,-0.04765641316771507,-0.03651273623108864,-0.34446480870246887
154,154,-0.07702931761741638,0.10194405913352966,-0.00416487455368042,0.10194405913352966,-0.07702931761741638,0.07221031188964844,-0.004350986797362566,-0.029609384015202522,0.0,-7.496774196624756e-05,0.0018349930178374052,-0.0013865276705473661,0.0007221031119115651,-4.3509866372914985e-05,-0.0002960938436444849,0.28884127736091614,0.23161134123802185,0.0,False,False,False,-0.002313819248229265,0.05663559213280678,-0.04279406741261482,0.3610515892505646,-0.021754935383796692,-0.14804692566394806,-0.1546359807252884,-0.052531562745571136,-0.0836302861571312,-0.1594010293483734,0.2021644115447998,0.1335306316614151
155,155,-0.056127458810806274,0.11294354498386383,-0.026980042457580566,0.07856190204620361,-0.056127458810806274,0.11294354498386383,-0.008604046888649464,-0.011834638193249702,0.0,-0.0004856407467741519,0.0014141141436994076,-0.0010102941887453198,0.0011294353753328323,-8.604046888649464e-05,-0.00011834638280561194,0.4517742395401001,0.29705744981765747,0.0,False,False,False,-0.01498891320079565,0.043645504862070084,-0.031181922182440758,0.5647177696228027,-0.04302023723721504,-0.05917319282889366,0.10563433915376663,0.09834104776382446,-0.010915101505815983,0.2606671154499054,-0.24931293725967407,-0.3088921010494232
156,156,-0.0319555401802063,0.033567000180482864,0.00222623348236084,-0.03079622983932495,-0.0319555401802063,0.033567000180482864,-0.01191048976033926,-0.022618940100073814,0.0,4.0072201954899356e-05,-0.0005543321021832526,-0.0005751997232437134,0.00033566998899914324,-0.00011910489411093295,-0.00022618939692620188,0.13426801562309265,0.3718072772026062,0.0,False,False,False,0.0012367963790893555,-0.017109017819166183,-0.017753079533576965,0.16783501207828522,-0.059552449733018875,-0.11309470236301422,-0.1834639310836792,-0.04257592931389809,-0.09196168929338455,-0.29298821091651917,0.35989677906036377,0.19970014691352844
157,157,-0.04426290839910507,0.1220037117600441,0.014057755470275879,0.07385089993476868,0.01645311713218689,0.1220037117600441,-0.04426290839910507,0.01841982826590538,0.0,0.00025303958682343364,0.0013293161755427718,0.00029615609673783183,0.001220037112943828,-0.0004426290688570589,0.00018419827392790467,0.48801490664482117,0.40527039766311646,0.0,False,False,False,0.007809864357113838,0.041028279811143875,0.009140620939433575,0.6100186109542847,-0.22131454944610596,0.0920991525053978,0.12464573234319687,-0.015948383137583733,0.01275042723864317,0.32667163014411926,-0.36455485224723816,-0.3868505656719208
158,158,-0.029486417770385742,0.0,-0.0028625130653381348,-0.029486417770385742,-0.0007189810276031494,-0.01205090805888176,-0.000979373580776155,-0.0011131257051602006,0.0,-5.152523226570338e-05,-0.000530755496583879,-1.2941657587361988e-05,-0.0001205090811708942,-9.79373544396367e-06,-1.1131256542284973e-05,0.04820363223552704,0.37518012523651123,0.0,False,False,False,-0.0015902851009741426,-0.016381343826651573,-0.0003994339203927666,-0.0602545402944088,-0.004896868485957384,-0.0055656288750469685,-0.14572590589523315,0.05917416885495186,-0.045995745807886124,-0.16251353919506073,0.3742007613182068,0.3156099021434784
159,159,-0.00425522169098258,0.00893324613571167,0.00893324613571167,0.0,0.004357844591140747,-7.428580772739224e-08,-0.00425522169098258,-8.819864660836174e-08,0.0,0.00016079843044281006,0.0,7.844119681976736e-05,-7.428580528490158e-10,-4.2552215745672584e-05,-8.819864283360346e-10,0.01702088676393032,0.5020485520362854,0.0,False,False,False,0.004962914623320103,0.0,0.002421024953946471,-3.714290528478159e-07,-0.021276108920574188,-4.4099326146351814e-07,0.10532554984092712,-0.11437138170003891,0.010030965320765972,0.03187371417880058,-0.32109829783439636,-0.5020486116409302
160,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42110562324523926,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.13624298572540283,0.07531130313873291,-0.05738934129476547,0.03713522106409073,0.32607942819595337,0.42110562324523926
161,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5613065958023071,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.10770228505134583,-0.09032505005598068,0.011656847782433033,-0.09577757865190506,-0.34420841932296753,-0.5613065958023071
162,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49319523572921753,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.16486231982707977,0.07155454903841019,-0.0707084983587265,0.1345689445734024,0.4564943313598633,0.49319523572921753
163,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6357870697975159,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13233639299869537,-0.08178833872079849,0.01159641519188881,-0.10849659144878387,-0.5328338146209717,-0.6357870697975159
164,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5653643608093262,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.17598189413547516,0.06447649747133255,-0.07490813732147217,0.07749385386705399,0.5653643608093262,0.5479168891906738
165,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6764608025550842,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.12816986441612244,-0.08463363349437714,0.017394622787833214,-0.09655110538005829,-0.5023539066314697,-0.6764608025550842
166,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5951654314994812,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.15625689923763275,0.06856438517570496,-0.07123169302940369,0.13196276128292084,0.47599655389785767,0.5951654314994812
167,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7130810022354126,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13473796844482422,-0.08598136156797409,0.01975148916244507,-0.11116377264261246,-0.5253077149391174,-0.7130810022354126
168,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6062992215156555,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.16579777002334595,0.06403856724500656,-0.07041461020708084,0.07147014141082764,0.53401780128479,0.6062992215156555
169,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7482104897499084,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.15097111463546753,-0.08957750350236893,0.01866867206990719,-0.10891249775886536,-0.5900021195411682,-0.7482104897499084
170,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671235203742981,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.20477838814258575,0.06375958770513535,-0.07873028516769409,0.069436214864254,0.671235203742981,0.6148993372917175
171,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7351664304733276,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1403830200433731,-0.08891274780035019,0.007156697101891041,-0.0369107723236084,-0.6237041354179382,-0.7351664304733276
172,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5815792083740234,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.15837368369102478,0.06404933333396912,-0.052113503217697144,0.09803082793951035,0.5668594241142273,0.5815792083740234
173,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694847047328949,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1215611919760704,-0.08152342587709427,0.008093814365565777,-0.17135077714920044,-0.5250905156135559,-0.694847047328949
174,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5907743573188782,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.15499691665172577,0.0635584220290184,-0.05736864358186722,0.1668042540550232,0.5088216066360474,0.5907743573188782
175,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653718113899231,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13355910778045654,-0.08113186061382294,0.027482708916068077,-0.1637752801179886,-0.5148265361785889,-0.653718113899231
176,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602376401424408,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.17739750444889069,0.07057686895132065,-0.0721406638622284,0.14763346314430237,0.602376401424408,0.566758930683136
177,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6844513416290283,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.16295413672924042,-0.08746650815010071,0.03352595865726471,-0.16578957438468933,-0.6739539504051208,-0.6844513416290283
178,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7289692163467407,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.22259190678596497,0.06854120641946793,-0.0902455747127533,0.1688384860754013,0.7289692163467407,0.6249843835830688
179,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7405695915222168,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.16758425533771515,-0.08689529448747635,0.029778316617012024,-0.14363116025924683,-0.6736376285552979,-0.7405695915222168
180,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363067626953125,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.19051052629947662,0.06614542752504349,-0.07990499585866928,0.11867310851812363,0.6328776478767395,0.6363067626953125
181,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7729426026344299,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.18288609385490417,-0.09937915951013565,0.03612041473388672,-0.19305986166000366,-0.7035444378852844,-0.7729426026344299
182,182,-0.027227839455008507,0.012774916365742683,-0.0019475817680358887,-0.0067584216594696045,-0.01346394419670105,-0.027227839455008507,-0.016948187723755836,0.012774916365742683,0.0,-3.505646964185871e-05,-0.00012165158113930374,-0.00024235098680946976,-0.0002722783829085529,-0.00016948187840171158,0.00012774915376212448,0.10891135782003403,0.8198190331459045,0.0,False,False,False,-0.0010819899616762996,-0.0037546788807958364,-0.007479969412088394,-0.13613919913768768,-0.08474094420671463,0.06387458741664886,-0.22901678085327148,0.07048580795526505,-0.08948561549186707,0.09212145954370499,0.8028708696365356,0.6680487990379333
183,183,-0.05013272166252136,0.02062278985977173,-0.017310678958892822,-0.019823014736175537,-0.05013272166252136,-0.01757577806711197,-0.003138879546895623,0.02062278985977173,0.0,-0.0003115922154393047,-0.0003568142419680953,-0.0009023889433592558,-0.00017575777019374073,-3.138879401376471e-05,0.00020622789452318102,0.08249116688966751,0.9091121554374695,0.0,False,False,False,-0.00961704459041357,-0.011012786068022251,-0.027851512655615807,-0.08787889778614044,-0.015694398432970047,0.10311395674943924,0.22874608635902405,-0.1076551005244255,0.04221830144524574,-0.19350053369998932,-0.9122510552406311,-0.8095146417617798
184,184,-0.08340196311473846,0.06183728948235512,0.011293590068817139,0.04755184054374695,-0.08161291480064392,0.06183728948235512,0.01832723058760166,-0.08340196311473846,0.0,0.0002032846095971763,0.0008559331181459129,-0.0014690323732793331,0.0006183728692121804,0.00018327230645809323,-0.0008340196218341589,0.33360785245895386,0.941465437412262,0.0,False,False,False,0.0062742168083786964,0.0264176893979311,-0.045340511947870255,0.3091864585876465,0.09163615107536316,-0.4170098304748535,-0.26446911692619324,0.06130172312259674,-0.1254454255104065,0.13724665343761444,0.9597926735877991,0.7055837512016296
185,185,-0.1340143382549286,0.1385650634765625,-0.03409385681152344,0.05456507205963135,-0.1340143382549286,-0.016899092122912407,0.1385650634765625,0.05031539872288704,0.0,-0.0006136894226074219,0.0009821712737903,-0.0024122579488903284,-0.00016899091133382171,0.001385650597512722,0.000503153947647661,0.5542603135108948,1.1505799293518066,0.0,False,False,False,-0.018941031768918037,0.030313929542899132,-0.07445241510868073,-0.08449546247720718,0.6928253769874573,0.2515770196914673,0.26457756757736206,-0.034900177270174026,0.046067770570516586,-0.057963777333498,-1.0120148658752441,-1.0715692043304443
186,186,-0.10982602834701538,0.054781779646873474,0.05285143852233887,0.05014091730117798,-0.10982602834701538,-0.05097070708870888,0.054781779646873474,-0.024688029661774635,0.0,0.0009513258701190352,0.0009025364997796714,-0.0019768683705478907,-0.000509707082528621,0.0005478177918121219,-0.00024688028497621417,0.2191271334886551,1.0977530479431152,0.0,False,False,False,0.029361911118030548,0.027856066823005676,-0.061014462262392044,-0.2548535466194153,0.27390891313552856,-0.12344015389680862,-0.31465044617652893,0.07332116365432739,-0.18725545704364777,-0.04391186311841011,1.15253484249115,1.0420091152191162
187,187,-0.08656606078147888,0.056815147399902344,0.056815147399902344,-0.014725327491760254,-0.08656606078147888,-0.031180432066321373,-0.012849507853388786,-0.041216205805540085,0.0,0.0010226726299151778,-0.0002650558890309185,-0.0015581890475004911,-0.0003118043241556734,-0.00012849507038481534,-0.00041216204408556223,0.16486482322216034,1.1576060056686401,0.0,False,False,False,0.03156397119164467,-0.008180737495422363,-0.04809225723147392,-0.15590216219425201,-0.06424754112958908,-0.20608103275299072,0.35891684889793396,-0.032468803226947784,0.07886026054620743,-0.007239245343953371,-1.1704554557800293,-1.1879528760910034
188,188,-0.1304246485233307,0.06602555513381958,0.06602555513381958,-0.008235126733779907,-0.1304246485233307,0.03709733113646507,-0.0416787788271904,-0.06338074803352356,0.0,0.0011884599225595593,-0.00014823226956650615,-0.0023476434871554375,0.00037097331369295716,-0.00041678777779452503,-0.000633807445410639,0.25352299213409424,1.1616564989089966,0.0,False,False,False,0.03668086603283882,-0.004575070459395647,-0.07245814055204391,0.18548665940761566,-0.2083939015865326,-0.3169037401676178,-0.31787076592445374,0.010016892105340958,-0.17178556323051453,-0.0946701318025589,1.1199777126312256,1.0814743041992188
189,189,-0.1782625913619995,0.09379982948303223,0.09379982948303223,-0.000441819429397583,-0.1782625913619995,0.07814596593379974,-0.06287294626235962,-0.0925295501947403,0.0,0.0016883969074115157,-7.952749001560733e-06,-0.0032087264116853476,0.0007814596174284816,-0.0006287294672802091,-0.0009252954623661935,0.3701182007789612,1.0656068325042725,0.0,False,False,False,0.05211101844906807,-0.00024545524502173066,-0.09903477877378464,0.3907298147678375,-0.3143647611141205,-0.46264776587486267,0.33484482765197754,-0.007491973228752613,0.04376222938299179,0.19930773973464966,-1.0944836139678955,-1.1581363677978516
190,190,-0.1754187047481537,0.087241992354393,0.06222426891326904,-0.004372745752334595,-0.1754187047481537,0.087241992354393,-0.04091354459524155,-0.03202346712350845,0.0,0.0011200368171557784,-7.870941772125661e-05,-0.0031575364992022514,0.0008724199142307043,-0.0004091354494448751,-0.0003202346561010927,0.348967969417572,0.7682048082351685,0.0,False,False,False,0.034569039940834045,-0.0024293032474815845,-0.09745483845472336,0.4362099766731262,-0.20456773042678833,-0.16011732816696167,-0.17576086521148682,-0.03448045998811722,-0.18573056161403656,-0.221143439412117,0.715847909450531,0.7361813187599182
191,191,-0.2347603440284729,0.10560452938079834,0.10560452938079834,-0.021821260452270508,-0.2347603440284729,0.0861288532614708,-0.033851318061351776,-0.0363694466650486,0.0,0.0019008814124390483,-0.00039278267649933696,-0.004225686192512512,0.0008612885139882565,-0.000338513171300292,-0.00036369444569572806,0.3445154130458832,0.9530473947525024,0.0,False,False,False,0.058669187128543854,-0.012122922576963902,-0.1304224133491516,0.43064427375793457,-0.16925658285617828,-0.1818472295999527,0.20705826580524445,-0.021369921043515205,0.0011614627437666059,0.18269218504428864,-0.7394781708717346,-0.9894168376922607
192,192,-0.34492015838623047,0.07804632186889648,0.07804632186889648,-0.05003809928894043,-0.34492015838623047,0.05209052935242653,-0.0332375131547451,0.0017455883789807558,0.0,0.001404833747074008,-0.0009006857289932668,-0.006208562757819891,0.0005209053051657975,-0.00033237511524930596,1.7455882698413916e-05,0.2083621323108673,0.7722352147102356,0.0,False,False,False,0.043359071016311646,-0.02779894508421421,-0.1916223168373108,0.26045265793800354,-0.1661875694990158,0.008727941662073135,-0.13286124169826508,-0.01672324351966381,-0.22391892969608307,-0.11048278957605362,0.7389976978302002,0.6660624742507935
193,193,-0.23023933172225952,0.06629601120948792,0.023621320724487305,0.06629601120948792,-0.23023933172225952,0.052591659128665924,-0.037009913474321365,0.0424107126891613,0.0,0.0004251837672200054,0.001193328178487718,-0.004144307691603899,0.0005259165773168206,-0.00037009912193752825,0.00042410712921991944,0.21036666631698608,0.8788406848907471,0.0,False,False,False,0.01312295626848936,0.036831118166446686,-0.12791074812412262,0.2629583179950714,-0.18504957854747772,0.2120535671710968,0.21020571887493134,-0.03735969588160515,-0.05767742916941643,0.197775200009346,-0.8744418025016785,-0.8364299535751343
194,194,-0.3470003604888916,0.05249232053756714,0.05249232053756714,-0.04757195711135864,-0.3470003604888916,-0.02711518481373787,-0.041351575404405594,0.028460828587412834,0.0,0.000944861734751612,-0.0008562951697967947,-0.006246006116271019,-0.00027115183183923364,-0.0004135157505515963,0.00028460827888920903,0.16540630161762238,0.8330569863319397,0.0,False,False,False,0.02916240133345127,-0.026428865268826485,-0.19277799129486084,-0.13557592034339905,-0.20675787329673767,0.14230415225028992,-0.20347784459590912,0.08689281344413757,-0.03951539844274521,-0.14523069560527802,0.7917054295539856,0.8273833394050598
195,195,-0.4015043377876282,0.08619874715805054,0.050008296966552734,0.08619874715805054,-0.4015043377876282,-0.029544875025749207,-0.013898881152272224,0.020377900451421738,0.0,0.0009001492871902883,0.0015515773557126522,-0.00722707761451602,-0.0002954487572424114,-0.00013898880570195615,0.00020377899636514485,0.17844636738300323,1.165712833404541,0.0,False,False,False,0.027782388031482697,0.047888193279504776,-0.22305797040462494,-0.14772437512874603,-0.06949440389871597,0.10188950598239899,0.25704172253608704,-0.1875559538602829,0.02611676976084709,-0.03778952732682228,-0.9028643369674683,-1.1453349590301514
196,196,-0.39845556020736694,0.08500218391418457,0.08500218391418457,0.04925355315208435,-0.39845556020736694,-0.04878654703497887,0.0007885547238402069,-0.0008625761256553233,0.0,0.0015300392406061292,0.0008865639101713896,-0.00717219989746809,-0.0004878654726780951,7.885547347541433e-06,-8.625761438452173e-06,0.19514618813991547,1.1524889469146729,0.0,False,False,False,0.04722343757748604,0.027363086119294167,-0.22136421501636505,-0.24393273890018463,0.003942773677408695,-0.004312880802899599,-0.22693724930286407,0.275616854429245,-0.02391553670167923,0.08063369989395142,0.8319084048271179,1.1516263484954834
197,197,-0.2604737877845764,0.04282742738723755,0.04282742738723755,0.038767606019973755,-0.2604737877845764,-0.011476433835923672,0.021949635818600655,-0.0125514455139637,0.0,0.0007708936464041471,0.0006978168967179954,-0.004688527900725603,-0.00011476433428470045,0.00021949635993223637,-0.00012551444524433464,0.11576612293720245,1.2794246673583984,0.0,False,False,False,0.023793015629053116,0.02153755910694599,-0.14470766484737396,-0.05738217383623123,0.10974818468093872,-0.0627572312951088,0.30020958185195923,-0.2616735100746155,0.0075424714013934135,-0.24453487992286682,-0.8989021182060242,-1.2919760942459106
198,198,-0.3793865442276001,0.062324851751327515,0.042842328548431396,0.062324851751327515,-0.3793865442276001,0.0027100129518657923,0.0330708809196949,-0.017409294843673706,0.0,0.0007711618673056364,0.001121847308240831,-0.006828957702964544,2.7100128136225976e-05,0.00033070880454033613,-0.0001740929437801242,0.16861623525619507,1.2622090578079224,0.0,False,False,False,0.023801295086741447,0.034624919295310974,-0.21077030897140503,0.013550065457820892,0.1653544008731842,-0.08704647421836853,-0.2874864637851715,0.29963091015815735,-0.011744598858058453,0.2607343792915344,0.9250933527946472,1.2447997331619263
199,199,-0.3586500883102417,0.0519484281539917,0.01887381076812744,0.0519484281539917,-0.3586500883102417,-0.005428824573755264,0.005774371791630983,-0.02383383736014366,0.0,0.00033972857636399567,0.000935071671847254,-0.006455701310187578,-5.428824442788027e-05,5.7743716752156615e-05,-0.00023833836894482374,0.15940003097057343,1.6155401468276978,0.0,False,False,False,0.010485450737178326,0.028860239312052727,-0.19925005733966827,-0.02714412473142147,0.02887185849249363,-0.1191691905260086,0.3192102015018463,-0.2775954008102417,0.027063820511102676,-0.30830156803131104,-0.8860124349594116,-1.639374017715454
200,200,-0.292716920375824,0.0643014907836914,0.0031009316444396973,0.0643014907836914,-0.292716920375824,0.006628721486777067,-0.0179270189255476,0.009327066130936146,0.0,5.5816766689531505e-05,0.0011574267409741879,-0.005268904380500317,6.628721166634932e-05,-0.00017927018052432686,9.327066072728485e-05,0.1300964057445526,1.5536655187606812,0.0,False,False,False,0.0017227398930117488,0.03572305291891098,-0.16262051463127136,0.03314360976219177,-0.08963509649038315,0.04663533344864845,-0.3499281108379364,0.32145780324935913,-0.03122704103589058,0.32469260692596436,1.000302791595459,1.5629925727844238
201,201,-0.3137513995170593,0.05930811166763306,0.020244717597961426,0.05930811166763306,-0.3137513995170593,0.002756356494501233,-0.0192918349057436,0.010103099048137665,0.0,0.0003644048993010074,0.0010675459634512663,-0.0056475247256457806,2.756356479949318e-05,-0.000192918349057436,0.00010103098611580208,0.13944505155086517,1.4516490697860718,0.0,False,False,False,0.011247065849602222,0.03294895216822624,-0.17430634796619415,0.013781783170998096,-0.09645918011665344,0.050515495240688324,0.2858829200267792,-0.22329804301261902,0.026889147236943245,-0.22317053377628326,-0.8746262788772583,-1.4415459632873535
202,202,-0.29192566871643066,0.1584172248840332,0.1584172248840332,-0.017642229795455933,-0.29192566871643066,0.008124369196593761,-0.07507950067520142,-0.0032467555720359087,0.0,0.00285150995478034,-0.0003175601304974407,-0.005254661664366722,8.124369196593761e-05,-0.0007507950067520142,-3.2467556593474e-05,0.30031800270080566,1.414881944656372,0.0,False,False,False,0.08800957351922989,-0.009801238775253296,-0.16218093037605286,0.04062184691429138,-0.3753975033760071,-0.0162337776273489,-0.2931770384311676,0.27731558680534363,-0.028145810589194298,0.33826515078544617,0.831630289554596,1.411635160446167
203,203,-0.31836628913879395,0.06683187186717987,0.029443204402923584,0.02009943127632141,-0.31836628913879395,0.037420064210891724,0.06683187186717987,-0.0432903878390789,0.0,0.0005299776676110923,0.0003617897455114871,-0.0057305931113660336,0.00037420063745230436,0.000668318709358573,-0.00043290387839078903,0.2673274874687195,1.6446815729141235,0.0,False,False,False,0.016357336193323135,0.011166350916028023,-0.1768701672554016,0.1871003359556198,0.33415937423706055,-0.21645194292068481,0.4051543176174164,-0.31936997175216675,0.025258297100663185,-0.3308256268501282,-0.871193528175354,-1.6879719495773315
204,204,-0.33034980297088623,0.031079351902008057,-0.03151595592498779,0.031079351902008057,-0.33034980297088623,0.021943746134638786,0.027880381792783737,-0.04982730373740196,0.0,-0.0005672872066497803,0.0005594282993115485,-0.005946296267211437,0.00021943745377939194,0.00027880381094291806,-0.0004982730024494231,0.19930921494960785,1.633142113685608,0.0,False,False,False,-0.017508864402770996,0.017266307026147842,-0.18352767825126648,0.10971873253583908,0.13940191268920898,-0.2491365224123001,-0.4456101357936859,0.2957996428012848,-0.05477915331721306,0.28382354974746704,1.0781289339065552,1.5833147764205933
205,205,-0.18561482429504395,0.025487691164016724,-0.044636428356170654,0.025487691164016724,-0.18561482429504395,-0.0703134536743164,-0.09330463409423828,-0.06780266016721725,0.0,-0.0008034556522034109,0.00045877843513153493,-0.003341066651046276,-0.0007031345157884061,-0.0009330463362857699,-0.000678026583045721,0.3732185661792755,1.703566074371338,0.0,False,False,False,-0.024798016995191574,0.01415982935577631,-0.10311935096979141,-0.35156726837158203,-0.4665232002735138,-0.33901330828666687,0.40772145986557007,-0.27030956745147705,0.05496293678879738,-0.2450764924287796,-1.1064940690994263,-1.7713687419891357
