global_step,local_step,pkl_format,demo_scale_source,demo_pos_scale,demo_rot_scale,current_pos_scale,current_rot_scale,raw_action_min,raw_action_max,action_changed_by_safety,intervention_overrode_action,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_6_desc,expected_dx_m,expected_dy_m,expected_dz_m,expected_rx_rad,expected_ry_rad,expected_rz_rad,live_prev_pose_found,live_next_pose_found,demo_prev_pose_found,demo_next_pose_found,live_err_norm_max,live_err_norm_l2,live_err_pos_max_m,live_err_pos_l2_m,live_err_rot_max_rad,live_err_rot_l2_rad,demo_err_norm_max,demo_err_pos_max_m,demo_err_rot_max_rad,prev_gripper_feedback,next_gripper_feedback,delta_gripper_feedback,prev_gripper_state,next_gripper_state,prev_hw_gripper_cmd_right,next_hw_gripper_cmd_right,prev_hw_gripper_cmd_left,next_hw_gripper_cmd_left,refresh_success,refresh_source,reward,done,truncated,live_delta_action_0,live_action_err_0,demo_delta_action_0,live_delta_action_1,live_action_err_1,demo_delta_action_1,live_delta_action_2,live_action_err_2,demo_delta_action_2,live_delta_action_3,live_action_err_3,demo_delta_action_3,live_delta_action_4,live_action_err_4,demo_delta_action_4,live_delta_action_5,live_action_err_5,demo_delta_action_5
48,48,legacy_list,manual,0.02,0.04,0.02,0.04,-0.15629753470420837,0.04417937994003296,False,False,-0.053057074546813965,-0.1292213797569275,-0.15629753470420837,-0.008785517886281013,0.04417937994003296,-0.12968121469020844,0.0,hold(0),-0.0010611414909362793,-0.00258442759513855,-0.0031259506940841675,-0.0003514207201078534,0.0017671751556918025,-0.005187248345464468,True,True,True,True,0.03822846710681915,0.054307613521814346,0.00047448277473449707,0.0006289949524216354,0.001529138651676476,0.0017709792591631413,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.03452971577644348,0.018527358770370483,-0.053057074546813965,-0.10549724102020264,0.023724138736724854,-0.1292213797569275,-0.16540735960006714,-0.009109824895858765,-0.15629753470420837,-0.030243897810578346,-0.021458379924297333,-0.008785517886281013,0.03798646479845047,-0.006192915141582489,0.04417937994003296,-0.1679096817970276,-0.03822846710681915,-0.12968121469020844
49,49,legacy_list,manual,0.02,0.04,0.02,0.04,-0.10621845722198486,0.1067979633808136,False,False,-0.042638182640075684,-0.04287064075469971,-0.10621845722198486,0.09707712382078171,0.1067979633808136,-0.042901113629341125,0.0,hold(0),-0.0008527636528015137,-0.0008574128150939941,-0.0021243691444396973,0.0038830849807709455,0.0042719184421002865,-0.0017160444986075163,True,True,True,True,0.028986036777496338,0.03843450918793678,0.0004767775535583496,0.0004955140175297856,0.0011594414245337248,0.001175330369733274,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.035903602838516235,0.006734579801559448,-0.042638182640075684,-0.019031763076782227,0.02383887767791748,-0.04287064075469971,-0.1057840883731842,0.0004343688488006592,-0.10621845722198486,0.09279859811067581,-0.004278525710105896,0.09707712382078171,0.10900701582431793,0.0022090524435043335,0.1067979633808136,-0.07188715040683746,-0.028986036777496338,-0.042901113629341125
50,50,legacy_list,manual,0.02,0.04,0.02,0.04,-0.1812949776649475,0.13456065952777863,False,False,-0.014980137348175049,-0.15579015016555786,-0.1812949776649475,-0.031426142901182175,0.13456065952777863,-0.0818987488746643,0.0,hold(0),-0.000299602746963501,-0.0031158030033111572,-0.00362589955329895,-0.0012570456601679325,0.005382426083087921,-0.0032759499736130238,True,True,True,True,0.04340697452425957,0.06978628784418106,0.0007973760366439819,0.0008903286652639508,0.0017362789949402213,0.0021497581619769335,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.01386404037475586,0.0011160969734191895,-0.014980137348175049,-0.1360177993774414,0.019772350788116455,-0.15579015016555786,-0.1414261758327484,0.0398688018321991,-0.1812949776649475,-0.07483311742544174,-0.04340697452425957,-0.031426142901182175,0.14466337859630585,0.010102719068527222,0.13456065952777863,-0.111935093998909,-0.03003634512424469,-0.0818987488746643
51,51,legacy_list,manual,0.02,0.04,0.02,0.04,-0.10042620450258255,0.08571752160787582,False,False,-0.03351271152496338,-0.08449405431747437,-0.0868380069732666,-0.10042620450258255,0.08571752160787582,-0.021873140707612038,0.0,hold(0),-0.0006702542304992676,-0.0016898810863494873,-0.001736760139465332,-0.0040170480497181416,0.0034287008456885815,-0.0008749256376177073,True,True,True,True,0.06798729300498962,0.09184161573648453,0.0013597458600997925,0.0014778526965528727,0.001929157879203558,0.0021816545631736517,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.006294995546340942,0.027217715978622437,-0.03351271152496338,-0.07464289665222168,0.009851157665252686,-0.08449405431747437,-0.018850713968276978,0.06798729300498962,-0.0868380069732666,-0.11760631948709488,-0.01718011498451233,-0.10042620450258255,0.03748857229948044,-0.048228949308395386,0.08571752160787582,-0.04067666456103325,-0.01880352385342121,-0.021873140707612038
52,52,legacy_list,manual,0.02,0.04,0.02,0.04,-0.08537322282791138,0.0655938982963562,False,False,-0.01803562045097351,-0.08537322282791138,-0.04664510488510132,-0.049459852278232574,0.0655938982963562,-0.013083775527775288,0.0,hold(0),-0.0003607124090194702,-0.0017074644565582275,-0.0009329020977020264,-0.0019783941097557545,0.0026237559504806995,-0.0005233510164543986,True,True,True,True,0.03926306962966919,0.06271608918905258,0.0007852613925933838,0.0009167934767901897,0.0013235488440841436,0.0017120895208790898,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.01155957579612732,0.006476044654846191,-0.01803562045097351,-0.062619149684906,0.02275407314300537,-0.08537322282791138,-0.007382035255432129,0.03926306962966919,-0.04664510488510132,-0.06298227608203888,-0.013522423803806305,-0.049459852278232574,0.042050059884786606,-0.023543838411569595,0.0655938982963562,-0.04617249593138695,-0.033088721334934235,-0.013083775527775288
53,53,legacy_list,manual,0.02,0.04,0.02,0.04,-0.12654513120651245,0.09715881943702698,False,False,-0.0618472695350647,-0.05808919668197632,-0.12654513120651245,0.044364940375089645,0.09715881943702698,-0.01950153522193432,0.0,hold(0),-0.001236945390701294,-0.0011617839336395264,-0.002530902624130249,0.0017745975637808442,0.0038863527588546276,-0.0007800614112056792,True,True,True,True,0.12089908123016357,0.1314104050397873,0.0024179816246032715,0.002461877418681979,0.001766206230968237,0.0018402573186904192,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.06647557020187378,-0.004628300666809082,-0.0618472695350647,-0.035415589809417725,0.022673606872558594,-0.05808919668197632,-0.005646049976348877,0.12089908123016357,-0.12654513120651245,0.03904904052615166,-0.005315899848937988,0.044364940375089645,0.10893402248620987,0.011775203049182892,0.09715881943702698,-0.06365669518709183,-0.04415515810251236,-0.01950153522193432
54,54,legacy_list,manual,0.02,0.04,0.02,0.04,-0.2200484275817871,0.15351244807243347,False,False,-0.11426359415054321,-0.13797283172607422,-0.2200484275817871,0.1150493174791336,0.15351244807243347,-0.1153242215514183,0.0,hold(0),-0.0022852718830108643,-0.0027594566345214844,-0.004400968551635742,0.00460197264328599,0.006140497978776693,-0.004612968768924475,True,True,True,True,0.21983236074447632,0.22774696350097656,0.004396647214889526,0.004400288220494986,0.0019235208164900541,0.0023536658845841885,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.10538846254348755,0.008875131607055664,-0.11426359415054321,-0.1368299126625061,0.0011429190635681152,-0.13797283172607422,-0.00021606683731079102,0.21983236074447632,-0.2200484275817871,0.0839214026927948,-0.031127914786338806,0.1150493174791336,0.14006125926971436,-0.013451188802719116,0.15351244807243347,-0.16341224312782288,-0.04808802157640457,-0.1153242215514183
55,55,legacy_list,manual,0.02,0.04,0.02,0.04,-0.13025552034378052,0.01706453412771225,False,False,-0.11338889598846436,-0.13025552034378052,-0.09367763996124268,-0.0014906906289979815,0.01706453412771225,-0.12948355078697205,0.0,hold(0),-0.002267777919769287,-0.0026051104068756104,-0.0018735527992248535,-5.9627622249536216e-05,0.0006825813325121999,-0.00517934188246727,True,True,True,True,0.09539052844047546,0.10542477667331696,0.0019078105688095093,0.001946536940522492,0.001434739795513451,0.0016207994194701314,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.1119367778301239,0.001452118158340454,-0.11338889598846436,-0.11099278926849365,0.019262731075286865,-0.13025552034378052,0.001712888479232788,0.09539052844047546,-0.09367763996124268,-0.017110664397478104,-0.0156199736520648,-0.0014906906289979815,0.027616159990429878,0.010551625862717628,0.01706453412771225,-0.16535204648971558,-0.03586849570274353,-0.12948355078697205
56,56,legacy_list,manual,0.02,0.04,0.02,0.04,-0.12913867831230164,0.034086186438798904,False,False,-0.12913867831230164,-0.10017380118370056,-0.04324913024902344,0.017325641587376595,0.034086186438798904,-0.11397291719913483,0.0,hold(0),-0.0025827735662460327,-0.0020034760236740112,-0.0008649826049804688,0.0006930256495252252,0.0013634474016726017,-0.004558916669338942,True,True,True,True,0.04237815737724304,0.06401747465133667,0.0008475631475448608,0.0009020454017445445,0.0015716463094577193,0.0018172605196014047,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.12994706630706787,-0.0008083879947662354,-0.12913867831230164,-0.08475780487060547,0.015415996313095093,-0.10017380118370056,-0.0008709728717803955,0.04237815737724304,-0.04324913024902344,0.0016836817376315594,-0.015641959384083748,0.017325641587376595,0.050686080008745193,0.01659989356994629,0.034086186438798904,-0.15326407551765442,-0.03929115831851959,-0.11397291719913483
57,57,legacy_list,manual,0.02,0.04,0.02,0.04,-0.10165422409772873,0.06401091814041138,False,False,-0.0937826931476593,-0.05393475294113159,-0.017547607421875,-0.10165422409772873,0.06401091814041138,-0.021295933052897453,0.0,hold(0),-0.001875653862953186,-0.0010786950588226318,-0.0003509521484375,-0.004066168796271086,0.002560436725616455,-0.0008518372778780758,True,True,True,True,0.028985997661948204,0.041756972670555115,0.0004246830940246582,0.0005267845699563622,0.001159439911134541,0.0012960800668224692,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.09253919124603271,0.001243501901626587,-0.0937826931476593,-0.03270059823989868,0.02123415470123291,-0.05393475294113159,-0.0020131468772888184,0.015534460544586182,-0.017547607421875,-0.11546915024518967,-0.013814926147460938,-0.10165422409772873,0.06835251301527023,0.004341594874858856,0.06401091814041138,-0.05028193071484566,-0.028985997661948204,-0.021295933052897453
58,58,legacy_list,manual,0.02,0.04,0.02,0.04,-0.12547700107097626,0.10872983932495117,False,False,-0.119791179895401,-0.08096247911453247,-0.06980746984481812,-0.013371872715651989,0.10872983932495117,-0.12547700107097626,0.0,hold(0),-0.00239582359790802,-0.0016192495822906494,-0.0013961493968963623,-0.000534874910954386,0.004349193535745144,-0.005019079893827438,True,True,True,True,0.07792487740516663,0.0926956757903099,0.0015584975481033325,0.0017190402140840888,0.0012519180309027433,0.0013883744832128286,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.09517744183540344,0.02461373805999756,-0.119791179895401,-0.054323673248291016,0.026638805866241455,-0.08096247911453247,0.00811740756034851,0.07792487740516663,-0.06980746984481812,-0.01812983676791191,-0.004757964052259922,-0.013371872715651989,0.09449818730354309,-0.014231652021408081,0.10872983932495117,-0.15677495300769806,-0.0312979519367218,-0.12547700107097626
59,59,legacy_list,manual,0.02,0.04,0.02,0.04,-0.15544730424880981,0.07361453771591187,False,False,-0.09476915001869202,-0.08097216486930847,-0.07970333099365234,0.07361453771591187,0.02060648798942566,-0.15544730424880981,0.0,hold(0),-0.0018953830003738403,-0.0016194432973861694,-0.0015940666198730469,0.0029445814434438944,0.0008242594776675105,-0.006217891816049814,True,True,True,True,0.07537156343460083,0.08856552094221115,0.0015074312686920166,0.0017090768087655306,0.000898924598004669,0.0009307996951974928,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.0733889639377594,0.021380186080932617,-0.09476915001869202,-0.04684925079345703,0.03412291407585144,-0.08097216486930847,-0.004331767559051514,0.07537156343460083,-0.07970333099365234,0.05114142224192619,-0.022473115473985672,0.07361453771591187,0.02602515183389187,0.005418663844466209,0.02060648798942566,-0.15278464555740356,0.00266265869140625,-0.15544730424880981
60,60,legacy_list,manual,0.02,0.04,0.02,0.04,-0.10300884395837784,0.04927152767777443,False,False,-0.08940324187278748,-0.04783794283866882,-0.06511211395263672,-0.009214588440954685,0.04927152767777443,-0.10300884395837784,0.0,hold(0),-0.0017880648374557495,-0.0009567588567733765,-0.0013022422790527344,-0.00036858353996649384,0.001970861107110977,-0.004120353609323502,True,True,True,True,0.057265907526016235,0.0730440691113472,0.0011453181505203247,0.0012470416259020567,0.001142428838647902,0.0015219219494611025,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.09984821081161499,-0.010444968938827515,-0.08940324187278748,-0.02549290657043457,0.022345036268234253,-0.04783794283866882,-0.007846206426620483,0.057265907526016235,-0.06511211395263672,-0.020645515993237495,-0.01143092755228281,-0.009214588440954685,0.07166066020727158,0.022389132529497147,0.04927152767777443,-0.13156956434249878,-0.02856072038412094,-0.10300884395837784
61,61,legacy_list,manual,0.02,0.04,0.02,0.04,-0.104522705078125,0.1549488604068756,False,False,-0.06530657410621643,0.011990964412689209,-0.104522705078125,-0.10143089294433594,0.1549488604068756,0.06721755862236023,0.0,hold(0),-0.0013061314821243286,0.00023981928825378418,-0.0020904541015625,-0.004057235550135374,0.006197954062372446,0.0026887021958827972,True,True,True,True,0.10264366865158081,0.13092641532421112,0.002052873373031616,0.0021469383500516415,0.002147846156731248,0.0029982305131852627,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.040784478187561035,0.024522095918655396,-0.06530657410621643,-0.00766366720199585,-0.01965463161468506,0.011990964412689209,-0.0018790364265441895,0.10264366865158081,-0.104522705078125,-0.12768715620040894,-0.026256263256072998,-0.10143089294433594,0.10125270485877991,-0.0536961555480957,0.1549488604068756,0.021988162770867348,-0.04522939771413803,0.06721755862236023
62,62,legacy_list,manual,0.02,0.04,0.02,0.04,-0.12826761603355408,0.17159420251846313,False,False,0.05814284086227417,0.04454031586647034,0.007984042167663574,-0.12826761603355408,-0.036961011588573456,0.17159420251846313,0.0,hold(0),0.0011628568172454834,0.0008908063173294067,0.00015968084335327148,-0.005130704492330551,-0.0014784404775127769,0.006863767746835947,True,True,True,True,0.059542663395404816,0.06428982317447662,0.00020717084407806396,0.00021881688735447824,0.002381706377491355,0.002534080995246768,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.05653873085975647,-0.0016041100025177002,0.05814284086227417,0.03418177366256714,-0.010358542203903198,0.04454031586647034,0.011119246482849121,0.003135204315185547,0.007984042167663574,-0.14944173395633698,-0.021174117922782898,-0.12826761603355408,-0.04141154885292053,-0.004450537264347076,-0.036961011588573456,0.11205153912305832,-0.059542663395404816,0.17159420251846313
63,63,legacy_list,manual,0.02,0.04,0.02,0.04,-0.13689583539962769,0.10565800964832306,False,False,-0.08825138211250305,0.021549314260482788,0.08873343467712402,-0.13689583539962769,0.014816338196396828,0.10565800964832306,0.0,hold(0),-0.001765027642250061,0.00043098628520965576,0.0017746686935424805,-0.0054758330807089806,0.0005926535231992602,0.004226320423185825,True,True,True,True,0.062002986669540405,0.0911262258887291,0.001240059733390808,0.0014241245808079839,0.002223015297204256,0.002274611731991172,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.05426481366157532,0.033986568450927734,-0.08825138211250305,0.02996772527694702,0.008418411016464233,0.021549314260482788,0.026730448007583618,-0.062002986669540405,0.08873343467712402,-0.12485264986753464,0.012043185532093048,-0.13689583539962769,0.014824210666120052,7.87246972322464e-06,0.014816338196396828,0.050082623958587646,-0.05557538568973541,0.10565800964832306
64,64,legacy_list,manual,0.02,0.04,0.02,0.04,-0.09142979979515076,0.256168931722641,False,False,-0.09142979979515076,0.07522329688072205,0.04016757011413574,0.05748804658651352,0.256168931722641,0.19905230402946472,0.0,hold(0),-0.0018285959959030151,0.001504465937614441,0.0008033514022827148,0.002299521816894412,0.010246757417917252,0.007962091825902462,True,True,True,True,0.09584017843008041,0.12885507941246033,0.0006843656301498413,0.0007473119185306132,0.0038336070720106363,0.004932738374918699,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.07697269320487976,0.014457106590270996,-0.09142979979515076,0.07118731737136841,-0.004035979509353638,0.07522329688072205,0.005949288606643677,-0.034218281507492065,0.04016757011413574,0.043636877089738846,-0.013851169496774673,0.05748804658651352,0.17981286346912384,-0.07635606825351715,0.256168931722641,0.10321212559938431,-0.09584017843008041,0.19905230402946472
65,65,legacy_list,manual,0.02,0.04,0.02,0.04,-0.021592918783426285,0.28765982389450073,False,False,-0.018465518951416016,0.13972222805023193,-0.009608268737792969,-0.021592918783426285,0.12886038422584534,0.28765982389450073,0.0,hold(0),-0.0003693103790283203,0.0027944445610046387,-0.00019216537475585938,-0.0008637167047709227,0.005154415033757687,0.011506392620503902,True,True,True,True,0.03970956802368164,0.05442593991756439,0.0005536079406738281,0.0005880026146769524,0.0015883826417848468,0.001832076464779675,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.018634647130966187,-0.0001691281795501709,-0.018465518951416016,0.14962852001190186,0.009906291961669922,0.13972222805023193,-0.037288665771484375,-0.027680397033691406,-0.009608268737792969,-0.03806488215923309,-0.01647196337580681,-0.021592918783426285,0.11306038498878479,-0.015799999237060547,0.12886038422584534,0.2479502558708191,-0.03970956802368164,0.28765982389450073
66,66,legacy_list,manual,0.02,0.04,0.02,0.04,-0.05682036280632019,0.21206331253051758,False,False,-0.05682036280632019,0.1916825771331787,-0.0029712915420532227,0.21206331253051758,0.1076260358095169,0.1723860800266266,0.0,hold(0),-0.0011364072561264038,0.0038336515426635742,-5.942583084106445e-05,0.008482532575726509,0.004305041395127773,0.006895442958921194,True,True,True,True,0.035120099782943726,0.043287817388772964,0.0001001209020614624,0.0001417436869814992,0.0014048039447516203,0.0017081483965739608,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.05181431770324707,0.00500604510307312,-0.05682036280632019,0.1902550458908081,-0.0014275312423706055,0.1916825771331787,-0.007780641317367554,-0.004809349775314331,-0.0029712915420532227,0.1902102828025818,-0.02185302972793579,0.21206331253051758,0.09701327979564667,-0.01061275601387024,0.1076260358095169,0.13726598024368286,-0.035120099782943726,0.1723860800266266
67,67,legacy_list,manual,0.02,0.04,0.02,0.04,-0.03251880407333374,0.11531803011894226,False,False,-0.03251880407333374,0.0910833477973938,0.018024444580078125,0.11531803011894226,0.006003273651003838,0.04314187169075012,0.0,hold(0),-0.0006503760814666748,0.001821666955947876,0.0003604888916015625,0.004612721037119627,0.0002401309466222301,0.0017256748396903276,True,True,True,True,0.038669899106025696,0.057777322828769684,0.0003123730421066284,0.0004789560625795275,0.0015467959456145763,0.0021032248623669147,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.01690015196800232,0.015618652105331421,-0.03251880407333374,0.08044987916946411,-0.010633468627929688,0.0910833477973938,0.0033110380172729492,-0.014713406562805176,0.018024444580078125,0.07991547882556915,-0.03540255129337311,0.11531803011894226,0.0020007656421512365,-0.004002507776021957,0.006003273651003838,0.004471972119063139,-0.038669899106025696,0.04314187169075012
68,68,legacy_list,manual,0.02,0.04,0.02,0.04,-0.06600990891456604,0.16889317333698273,False,False,-0.06600990891456604,0.163336843252182,-0.004094839096069336,0.10615651309490204,0.054889481514692307,0.16889317333698273,0.0,hold(0),-0.0013201981782913208,0.00326673686504364,-8.189678192138672e-05,0.00424626050516963,0.002195579232648015,0.006755726877599955,True,True,True,True,0.041572898626327515,0.04920593276619911,0.00021022558212280273,0.000259879685472697,0.0016629159217700362,0.0018983697518706322,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.07652118802070618,-0.010511279106140137,-0.06600990891456604,0.15970468521118164,-0.003632158041000366,0.163336843252182,-0.010815262794494629,-0.006720423698425293,-0.004094839096069336,0.08527016639709473,-0.020886346697807312,0.10615651309490204,0.06426149606704712,0.009372014552354813,0.054889481514692307,0.1273202747106552,-0.041572898626327515,0.16889317333698273
69,69,legacy_list,manual,0.02,0.04,0.02,0.04,-0.0449373759329319,0.08173731714487076,False,False,-0.006260722875595093,0.07817372679710388,-0.020276010036468506,-0.0449373759329319,0.023029521107673645,0.08173731714487076,0.0,hold(0),-0.00012521445751190186,0.0015634745359420776,-0.0004055202007293701,-0.0017974949441850185,0.0009211808210238814,0.0032694926485419273,True,True,True,True,0.04039446637034416,0.04747018218040466,0.0003463327884674072,0.00041837061871774495,0.0016157786594703794,0.0017045038985088468,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.015948712825775146,-0.009687989950180054,-0.006260722875595093,0.08479654788970947,0.006622821092605591,0.07817372679710388,-0.0029593706130981445,0.01731663942337036,-0.020276010036468506,-0.055026426911354065,-0.010089050978422165,-0.0449373759329319,0.03210319206118584,0.009073670953512192,0.023029521107673645,0.041342850774526596,-0.04039446637034416,0.08173731714487076
70,70,legacy_list,manual,0.02,0.04,0.02,0.04,-0.10806357115507126,0.03133416175842285,False,False,-0.007941573858261108,-0.011291354894638062,0.03133416175842285,-0.008391967043280602,-0.0863361805677414,-0.10806357115507126,0.0,hold(0),-0.00015883147716522217,-0.00022582709789276123,0.000626683235168457,-0.00033567866194061935,-0.003453447250649333,-0.004322542808949947,True,True,True,True,0.03924701362848282,0.05347800999879837,0.00027930736541748047,0.0003767490270547569,0.0015698805218562484,0.0020020182710140944,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.006023794412612915,0.013965368270874023,-0.007941573858261108,-0.0098496675491333,0.0014416873455047607,-0.011291354894638062,0.018774718046188354,-0.012559443712234497,0.03133416175842285,-0.038830675184726715,-0.030438708141446114,-0.008391967043280602,-0.08015516400337219,0.006181016564369202,-0.0863361805677414,-0.14731058478355408,-0.03924701362848282,-0.10806357115507126
71,71,legacy_list,manual,0.02,0.04,0.02,0.04,-0.004032248165458441,0.0034060238394886255,False,False,0.002060830593109131,0.002074986696243286,0.002041459083557129,0.0034060238394886255,-0.004032248165458441,0.0006598599720746279,0.0,hold(0),4.121661186218262e-05,4.149973392486572e-05,4.082918167114258e-05,0.0001362409529974684,-0.00016128992137964815,2.6394398446427658e-05,True,True,True,True,0.03554467484354973,0.047530967742204666,0.0003634244203567505,0.0003645019023679197,0.001421786961145699,0.0017559219850227237,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.020232051610946655,0.018171221017837524,0.002060830593109131,0.0017434358596801758,-0.00033155083656311035,0.002074986696243286,0.00340193510055542,0.001360476016998291,0.002041459083557129,-0.014658691361546516,-0.0180647149682045,0.0034060238394886255,-0.022397460415959358,-0.01836521178483963,-0.004032248165458441,-0.03488481417298317,-0.03554467484354973,0.0006598599720746279
72,72,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.024389225989580154,0.033424489200115204,0.00029115378856658936,0.00032042551902122796,0.0009755690116435289,0.0011733814608305693,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.014557689428329468,0.014557689428329468,0.0,0.006680190563201904,0.006680190563201904,0.0,-0.0003606081008911133,-0.0003606081008911133,0.0,-0.007018388248980045,-0.007018388248980045,0.0,-0.014711321331560612,-0.014711321331560612,0.0,-0.024389225989580154,-0.024389225989580154,0.0
73,73,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.040370870381593704,0.04928538203239441,0.00031250715255737305,0.0003204387321602553,0.0016148347640410066,0.0018643373623490334,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.015625357627868652,0.015625357627868652,0.0,-0.0026971101760864258,-0.0026971101760864258,0.0,-0.002297013998031616,-0.002297013998031616,0.0,-0.022814510390162468,-0.022814510390162468,0.0,-0.004694369155913591,-0.004694369155913591,0.0,-0.040370870381593704,-0.040370870381593704,0.0
74,74,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.03150369971990585,0.04042430222034454,0.00034581124782562256,0.00039832640322856605,0.0012601480120792985,0.0014071044279262424,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.017290562391281128,0.017290562391281128,0.0,0.009809434413909912,0.009809434413909912,0.0,0.0012129545211791992,0.0012129545211791992,0.0,-0.008901359513401985,-0.008901359513401985,0.0,-0.012874276377260685,-0.012874276377260685,0.0,-0.03150369971990585,-0.03150369971990585,0.0
75,75,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.038466423749923706,0.05126601457595825,0.0005933046340942383,0.0006508135702461004,0.001538656884804368,0.00158457993529737,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.013128668069839478,0.013128668069839478,0.0,0.029665231704711914,0.029665231704711914,0.0,-0.0025510787963867188,-0.0025510787963867188,0.0,0.004249648656696081,0.004249648656696081,0.0,-0.00846069771796465,-0.00846069771796465,0.0,-0.038466423749923706,-0.038466423749923706,0.0
