demo_global_index,demo_file_index,demo_local_episode_index,demo_file,demo_step,demo_transition_index,pkl_format,demo_scale_source,demo_pos_scale,demo_rot_scale,current_pos_scale,current_rot_scale,raw_action_min,raw_action_max,action_changed_by_safety,intervention_overrode_action,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_6_desc,expected_dx_m,expected_dy_m,expected_dz_m,expected_rx_rad,expected_ry_rad,expected_rz_rad,live_prev_pose_found,live_next_pose_found,demo_prev_pose_found,demo_next_pose_found,live_err_norm_max,live_err_norm_l2,live_err_pos_max_m,live_err_pos_l2_m,live_err_rot_max_rad,live_err_rot_l2_rad,demo_err_norm_max,demo_err_pos_max_m,demo_err_rot_max_rad,prev_gripper_feedback,next_gripper_feedback,delta_gripper_feedback,prev_gripper_state,next_gripper_state,prev_hw_gripper_cmd_right,next_hw_gripper_cmd_right,prev_hw_gripper_cmd_left,next_hw_gripper_cmd_left,demo_reward,demo_done,demo_mask,demo_terminal,refresh_success,refresh_source,reward,done,truncated,live_delta_action_0,live_action_err_0,demo_delta_action_0,live_delta_action_1,live_action_err_1,demo_delta_action_1,live_delta_action_2,live_action_err_2,demo_delta_action_2,live_delta_action_3,live_action_err_3,demo_delta_action_3,live_delta_action_4,live_action_err_4,demo_delta_action_4,live_delta_action_5,live_action_err_5,demo_delta_action_5
0,0,0,galaxea_usb_insertion_single_10_demos_abs2rel_feedback_2026-04-29_17-13-28.pkl,10,10,legacy_list,manual,0.02,0.03,0.02,0.03,-0.343757301568985,0.15035441517829895,False,False,-0.09252382814884186,0.028766341507434845,-0.343757301568985,-0.17564445734024048,0.15035441517829895,0.07424356788396835,0.0,hold(0),-0.0018504764884710312,0.0005753267905674875,-0.006875145714730024,-0.005269333720207214,0.004510632250458002,0.002227307064458728,True,True,True,True,0.03394607827067375,0.04603396728634834,0.0002707576786633581,0.0003330390027258545,0.0010183823760598898,0.0012874995591118932,0.05854819715023041,2.2798776200261273e-08,0.0017564458539709449,82.97457122802734,82.97457122802734,0.0,open,open,80.0,80.0,80.0,80.0,0.0,False,1.0,False,False,env_step_obs_only,0.0,False,False,-0.08325502276420593,0.009268805384635925,-0.09252354502677917,0.0316128134727478,0.0028464719653129578,0.028765201568603516,-0.33021941781044006,0.013537883758544922,-0.34375786781311035,-0.18744422495365143,-0.01179976761341095,-0.2341926544904709,0.17381221055984497,0.02345779538154602,0.20047253370285034,0.0402974896132946,-0.03394607827067375,0.09899146854877472
0,0,0,galaxea_usb_insertion_single_10_demos_abs2rel_feedback_2026-04-29_17-13-28.pkl,11,11,legacy_list,manual,0.02,0.03,0.02,0.03,-0.17335112392902374,0.042059291154146194,False,False,-0.0209092628210783,0.028920503333210945,-0.17335112392902374,-0.10178742557764053,-0.03993958607316017,0.042059291154146194,0.0,hold(0),-0.000418185256421566,0.0005784100503660738,-0.003467022441327572,-0.0030536227859556675,-0.001198187586851418,0.0012617787579074502,True,True,True,True,0.13428102433681488,0.14929068088531494,0.0026856204494833946,0.002793190535157919,0.0014786230167374015,0.0015826030867174268,0.03392922133207321,2.3208558630471998e-08,0.0010178766679018736,82.97457122802734,82.97457122802734,0.0,open,open,80.0,80.0,80.0,80.0,0.0,False,1.0,False,False,env_step_obs_only,0.0,False,False,0.005704164505004883,0.026613427326083183,-0.02090930938720703,0.056581199169158936,0.02766069583594799,0.028921663761138916,-0.03907009959220886,0.13428102433681488,-0.17335116863250732,-0.12015239894390106,-0.01836497336626053,-0.13571664690971375,-0.04398947209119797,-0.004049886018037796,-0.0532529354095459,-0.007228142581880093,-0.04928743466734886,0.05607907474040985
0,0,0,galaxea_usb_insertion_single_10_demos_abs2rel_feedback_2026-04-29_17-13-28.pkl,12,12,legacy_list,manual,0.02,0.03,0.02,0.03,-0.08222196251153946,0.02919689565896988,False,False,-0.012712243013083935,0.02919689565896988,-0.013456336222589016,-0.03813732787966728,-0.08222196251153946,-0.0005111714126542211,0.0,hold(0),-0.00025424486375413835,0.000583937915507704,-0.0002691267291083932,-0.0011441197711974382,-0.002466658828780055,-1.5335141142713837e-05,True,True,True,True,0.03478539362549782,0.06346583366394043,0.0006912511889822781,0.0007831800612621009,0.0010435617296025157,0.0014983444707468152,0.027407370507717133,2.101063678594528e-08,0.0008222211035899818,82.97457122802734,82.97457122802734,0.0,open,open,80.0,80.0,80.0,80.0,0.0,False,1.0,False,False,env_step_obs_only,0.0,False,False,0.02185031771659851,0.03456256166100502,-0.012712180614471436,0.03746300935745239,0.008266113698482513,0.029195845127105713,0.002991408109664917,0.016447745263576508,-0.013455748558044434,-0.07030201703310013,-0.032164689153432846,-0.05084975063800812,-0.09803000092506409,-0.015808038413524628,-0.10962933301925659,-0.035296566784381866,-0.03478539362549782,-0.0006816094391979277
0,0,0,galaxea_usb_insertion_single_10_demos_abs2rel_feedback_2026-04-29_17-13-28.pkl,13,13,legacy_list,manual,0.02,0.03,0.02,0.03,-0.0895969346165657,0.06965754181146622,False,False,-0.008774762973189354,0.03712885454297066,0.06965754181146622,-0.0895969346165657,-0.054971225559711456,-0.015236791223287582,0.0,hold(0),-0.000175495253643021,0.0007425770745612681,0.0013931507710367441,-0.002687908010557294,-0.0016491367714479566,-0.0004571037134155631,True,True,True,True,0.04683072492480278,0.07323792576789856,0.000701089040376246,0.0009925451595336199,0.0014049217570573092,0.0016158082289621234,0.029865965247154236,1.1473893835045601e-08,0.000895978941116482,82.97457122802734,82.97457122802734,0.0,open,open,80.0,80.0,80.0,80.0,0.0,False,1.0,False,False,env_step_obs_only,0.0,False,False,0.026279687881469727,0.03505445271730423,-0.008774548768997192,0.0586092472076416,0.021480392664670944,0.037129223346710205,0.04186108708381653,-0.02779645472764969,0.06965696811676025,-0.09882468730211258,-0.009227752685546875,-0.11946289986371994,-0.07992439717054367,-0.024953171610832214,-0.07329489290714264,-0.06206751614809036,-0.04683072492480278,-0.020316172391176224
0,0,0,galaxea_usb_insertion_single_10_demos_abs2rel_feedback_2026-04-29_17-13-28.pkl,14,14,legacy_list,manual,0.02,0.03,0.02,0.03,-0.06582631170749664,0.14373965561389923,False,False,0.1007840484380722,0.11807170510292053,0.14373965561389923,-0.06582631170749664,-0.03233858197927475,0.07729030400514603,0.0,hold(0),0.002015681006014347,0.002361434046179056,0.002874793019145727,-0.0019747891929000616,-0.0009701574454084039,0.0023187091574072838,True,True,True,True,0.03154285252094269,0.055546123534440994,0.0006308570154942572,0.0008548744372092187,0.0008276866283267736,0.0010641951812431216,0.02576378732919693,1.2516975012033527e-08,0.0007729136268608272,82.97457122802734,82.97457122802734,0.0,open,open,80.0,80.0,80.0,80.0,0.0,False,1.0,False,False,env_step_obs_only,0.0,False,False,0.117482990026474,0.016698941588401794,0.10078400373458862,0.14159232378005981,0.023520618677139282,0.11807233095169067,0.11219680309295654,-0.03154285252094269,0.14373958110809326,-0.08113542199134827,-0.015309110283851624,-0.08776780962944031,-0.04854949191212654,-0.01621090993285179,-0.043117955327034,0.049700748175382614,-0.027589555829763412,0.10305409133434296
0,0,0,galaxea_usb_insertion_single_10_demos_abs2rel_feedback_2026-04-29_17-13-28.pkl,15,15,legacy_list,manual,0.02,0.03,0.02,0.03,-0.11511269956827164,0.2248520851135254,False,False,0.20433802902698517,0.03038136474788189,0.2248520851135254,-0.11511269956827164,0.062983438372612,0.1402171552181244,0.0,hold(0),0.004086760338395834,0.000607627269346267,0.004497041460126638,-0.0034533808939158916,0.0018895030952990055,0.004206514451652765,True,True,True,True,0.0640140101313591,0.1054062470793724,0.0010977291967719793,0.0012472150847315788,0.0019204202108085155,0.0025494019500911236,0.046739473938941956,1.7546117447864162e-08,0.001402184134349227,82.97457122802734,82.97457122802734,0.0,open,open,80.0,80.0,80.0,80.0,0.0,False,1.0,False,False,env_step_obs_only,0.0,False,False,0.17670243978500366,-0.027635589241981506,0.20433813333511353,0.019769370555877686,-0.010611994192004204,0.0303804874420166,0.16996562480926514,-0.054886460304260254,0.2248525619506836,-0.17912670969963074,-0.0640140101313591,-0.15348385274410248,0.07587980479001999,0.01289636641740799,0.08397793769836426,0.08583422750234604,-0.05438292771577835,0.18695662915706635
0,0,0,galaxea_usb_insertion_single_10_demos_abs2rel_feedback_2026-04-29_17-13-28.pkl,16,16,legacy_list,manual,0.02,0.03,0.02,0.03,-0.25066331028938293,0.3238753080368042,False,False,0.3238753080368042,-0.014625952579081059,0.2595050036907196,-0.25066331028938293,0.09523113816976547,0.22755061089992523,0.0,hold(0),0.006477505899965763,-0.00029251904925331473,0.005190100055187941,-0.007519898936152458,0.0028569339774549007,0.006826518103480339,True,True,True,True,0.10591434687376022,0.16966278851032257,0.0020534354262053967,0.002544770250096917,0.003177430247887969,0.0033669325057417154,0.08355474472045898,9.257346000879352e-09,0.0025066423695534468,82.97457122802734,82.97457122802734,0.0,open,open,80.0,80.0,80.0,80.0,0.0,False,1.0,False,False,env_step_obs_only,0.0,False,False,0.2500593662261963,-0.07381594181060791,0.3238752484321594,-0.0005066394805908203,0.014119313098490238,-0.014625489711761475,0.1568332314491272,-0.10267177224159241,0.2595052123069763,-0.2315683811903,0.019094929099082947,-0.3342180550098419,0.06339796632528305,-0.03183317184448242,0.12697459757328033,0.12163626402616501,-0.10591434687376022,0.30340054631233215
0,0,0,galaxea_usb_insertion_single_10_demos_abs2rel_feedback_2026-04-29_17-13-28.pkl,17,17,legacy_list,manual,0.02,0.03,0.02,0.03,-0.051724787801504135,0.42605623602867126,False,False,0.42605623602867126,-0.031228775158524513,0.21489715576171875,-0.051724787801504135,0.26339656114578247,0.1551789492368698,0.0,hold(0),0.008521124720573425,-0.0006245754775591195,0.004297942854464054,-0.001551743596792221,0.007901896722614765,0.004655368160456419,True,True,True,True,0.043864957988262177,0.07500898092985153,0.0008772991131991148,0.0011804129462689161,0.0010363140609115362,0.0013887474779039621,0.087799072265625,8.232891701709377e-09,0.002633972093462944,82.97457122802734,82.97457122802734,0.0,open,open,80.0,80.0,80.0,80.0,0.0,False,1.0,False,False,env_step_obs_only,0.0,False,False,0.4444822669029236,0.01842603087425232,0.42605623602867126,0.012636184692382812,0.043864957988262177,-0.031228363513946533,0.17997175455093384,-0.03492540121078491,0.21489709615707397,-0.01718098670244217,0.034543801099061966,-0.06896629184484482,0.2340037226676941,-0.02939283847808838,0.35119563341140747,0.14592164754867554,-0.009257301688194275,0.20690518617630005
0,0,0,galaxea_usb_insertion_single_10_demos_abs2rel_feedback_2026-04-29_17-13-28.pkl,18,18,legacy_list,manual,0.02,0.03,0.02,0.03,-0.03940734639763832,0.5111883878707886,False,False,0.5111883878707886,-0.02372911386191845,0.17272505164146423,-0.03940734639763832,0.1973315179347992,0.18344365060329437,0.0,hold(0),0.010223767720162868,-0.00047458228073082864,0.0034545010421425104,-0.0011822204105556011,0.005919945426285267,0.005503309424966574,True,True,True,True,0.17253565788269043,0.22095824778079987,0.0034507131204009056,0.003913155756890774,0.0029094552155584097,0.0030800201930105686,0.06577691435813904,1.9706785536754978e-08,0.0019733074586838484,82.97457122802734,82.97457122802734,0.0,open,open,80.0,80.0,80.0,80.0,0.0,False,1.0,False,False,env_step_obs_only,0.0,False,False,0.33865272998809814,-0.17253565788269043,0.5111880898475647,-0.01223534345626831,0.011493770405650139,-0.023730099201202393,0.08117556571960449,-0.09154948592185974,0.17272457480430603,-0.06170642748475075,-0.022299081087112427,-0.0525432713329792,0.17207570374011993,-0.02525581419467926,0.26310843229293823,0.08646180480718613,-0.09698184579610825,0.24459142982959747
0,0,0,galaxea_usb_insertion_single_10_demos_abs2rel_feedback_2026-04-29_17-13-28.pkl,19,19,legacy_list,manual,0.02,0.03,0.02,0.03,-0.08722908049821854,0.45963889360427856,False,False,0.45963889360427856,-0.01675889827311039,0.10224045813083649,-0.08722908049821854,0.20394910871982574,0.11923317611217499,0.0,hold(0),0.009192777797579765,-0.0003351779596414417,0.0020448090508580208,-0.002616872312501073,0.006118473131209612,0.0035769951064139605,True,True,True,True,0.06113101541996002,0.10878543555736542,0.0010170015739277005,0.0013056796742603183,0.001833930378779769,0.002610563999041915,0.06798310577869415,2.1047890541581182e-08,0.0020394930616021156,82.97457122802734,82.97457122802734,0.0,open,open,80.0,80.0,80.0,80.0,0.0,False,1.0,False,False,env_step_obs_only,0.0,False,False,0.48859938979148865,0.028960496187210083,0.4596389830112457,0.012181699275970459,0.02894059754908085,-0.016757845878601074,0.051390379667282104,-0.05085007846355438,0.10224059224128723,-0.0677395910024643,0.019489489495754242,-0.11630546301603317,0.14281809329986572,-0.06113101541996002,0.2719322144985199,0.060450270771980286,-0.0587829053401947,0.15897753834724426
0,0,0,galaxea_usb_insertion_single_10_demos_abs2rel_feedback_2026-04-29_17-13-28.pkl,20,20,legacy_list,manual,0.02,0.03,0.02,0.03,-0.06921913474798203,0.4039297103881836,False,False,0.4039297103881836,0.05163857340812683,0.04580547660589218,-0.06921913474798203,0.13838408887386322,0.13595324754714966,0.0,hold(0),0.008078593760728836,0.0010327714262530208,0.0009161095367744565,-0.0020765739027410746,0.004151522647589445,0.004078597296029329,True,True,True,True,0.1297905445098877,0.15354035794734955,0.0009978126036003232,0.0010427575325593352,0.003893716260790825,0.004332511220127344,0.046128153800964355,4.172325152040912e-09,0.001383844530209899,82.97457122802734,82.97457122802734,0.0,open,open,80.0,80.0,80.0,80.0,0.0,False,1.0,False,False,env_step_obs_only,0.0,False,False,0.40194541215896606,-0.0019842982292175293,0.4039295017719269,0.03662705421447754,-0.015011519193649292,0.05163848400115967,-0.004085153341293335,-0.049890629947185516,0.045805424451828,-0.07501944899559021,-0.005800314247608185,-0.09229210764169693,0.008593542501330376,-0.1297905445098877,0.18451224267482758,0.07288935780525208,-0.06306388974189758,0.18127116560935974
0,0,0,galaxea_usb_insertion_single_10_demos_abs2rel_feedback_2026-04-29_17-13-28.pkl,21,21,legacy_list,manual,0.02,0.03,0.02,0.03,-0.12330710887908936,0.41585779190063477,False,False,0.41585779190063477,0.022785678505897522,-0.009431352838873863,-0.12330710887908936,0.11899672448635101,0.11836610734462738,0.0,hold(0),0.00831715576350689,0.0004557135689537972,-0.00018862704746425152,-0.0036992132663726807,0.0035699016880244017,0.0035509830340743065,True,True,True,True,0.06160321459174156,0.09934298694133759,0.0009777910308912396,0.0009779359679669142,0.0018480963772162795,0.0025942858774214983,0.041102245450019836,8.158385966794413e-09,0.001233067363500595,82.97457122802734,82.97457122802734,0.0,open,open,80.0,80.0,80.0,80.0,0.0,False,1.0,False,False,env_step_obs_only,0.0,False,False,0.4150278866291046,-0.0008299052715301514,0.41585788130760193,0.022645294666290283,-0.00014038383960723877,0.02278536558151245,-0.05832090973854065,-0.04888955503702164,-0.009430944919586182,-0.15660309791564941,-0.03329598903656006,-0.1644093543291092,0.05739350989460945,-0.06160321459174156,0.1586621105670929,0.06762604415416718,-0.050740063190460205,0.15782149136066437
